seqnames,start,end,width,strand,gene_id
Transfer.PvP01_00_9.final,127743,128883,1141,+,PVP01_0003910
Transfer.PvP01_00_9.final,131183,132256,1074,+,PVP01_0003920
Transfer.PvP01_00_10.final,1402,3045,1644,+,PVP01_0003930
Transfer.PvP01_00_10.final,6737,7876,1140,+,PVP01_0003940
Transfer.PvP01_00_10.final,11210,12524,1315,+,PVP01_0003950
Transfer.PvP01_00_10.final,15407,16636,1230,+,PVP01_0003960
Transfer.PvP01_00_10.final,23002,24424,1423,+,PVP01_0003970
Transfer.PvP01_00_10.final,25455,27594,2140,-,PVP01_0003980
Transfer.PvP01_00_10.final,32331,33286,956,-,PVP01_0003990
Transfer.PvP01_00_10.final,36855,37879,1025,-,PVP01_0004000
Transfer.PvP01_00_10.final,41067,41776,710,-,PVP01_0004010
Transfer.PvP01_00_10.final,45349,46704,1356,+,PVP01_0004020
Transfer.PvP01_00_10.final,49766,51087,1322,+,PVP01_0004030
Transfer.PvP01_00_10.final,56025,57277,1253,+,PVP01_0004040
Transfer.PvP01_00_10.final,61305,62640,1336,+,PVP01_0004050
Transfer.PvP01_00_10.final,67364,68715,1352,+,PVP01_0004060
Transfer.PvP01_00_10.final,72210,73582,1373,+,PVP01_0004070
Transfer.PvP01_00_10.final,76104,78011,1908,+,PVP01_0004080
Transfer.PvP01_00_10.final,79786,80322,537,+,PVP01_0004090
Transfer.PvP01_00_10.final,80849,82340,1492,+,PVP01_0004100
Transfer.PvP01_00_10.final,85576,87185,1610,+,PVP01_0004110
Transfer.PvP01_00_10.final,90303,90901,599,+,PVP01_0004120
Transfer.PvP01_00_10.final,96681,97997,1317,+,PVP01_0004130
Transfer.PvP01_00_10.final,101053,104038,2986,+,PVP01_0004140
Transfer.PvP01_00_10.final,105773,107431,1659,+,PVP01_0004150
Transfer.PvP01_00_10.final,109496,110635,1140,+,PVP01_0004160
Transfer.PvP01_00_10.final,114012,115848,1837,+,PVP01_0004170
Transfer.PvP01_00_10.final,120249,121600,1352,+,PVP01_0004180
Transfer.PvP01_00_10.final,124478,126132,1655,+,PVP01_0004190
Transfer.PvP01_00_10.final,129080,130384,1305,+,PVP01_0004200
Transfer.PvP01_00_11.final,9600,10226,627,+,PVP01_0004210
Transfer.PvP01_00_11.final,13012,14044,1033,-,PVP01_0004220
Transfer.PvP01_00_11.final,17239,18326,1088,-,PVP01_0004230
Transfer.PvP01_00_11.final,23781,25244,1464,+,PVP01_0004240
Transfer.PvP01_00_11.final,28346,29023,678,+,PVP01_0004250
Transfer.PvP01_00_11.final,31331,32150,820,-,PVP01_0004260
Transfer.PvP01_00_11.final,36026,37285,1260,-,PVP01_0004270
Transfer.PvP01_00_11.final,39651,40247,597,-,PVP01_0004275
Transfer.PvP01_00_11.final,49258,50509,1252,-,PVP01_0004280
Transfer.PvP01_00_11.final,56653,57613,961,+,PVP01_0004290
Transfer.PvP01_00_11.final,59973,61124,1152,-,PVP01_0004300
Transfer.PvP01_00_11.final,63427,64976,1550,-,PVP01_0004310
Transfer.PvP01_00_11.final,68624,70030,1407,+,PVP01_0004320
Transfer.PvP01_00_11.final,73230,74489,1260,-,PVP01_0004330
Transfer.PvP01_00_11.final,79628,81265,1638,+,PVP01_0004340
Transfer.PvP01_00_11.final,83826,85445,1620,+,PVP01_0004350
Transfer.PvP01_00_11.final,88284,89683,1400,-,PVP01_0004360
Transfer.PvP01_00_11.final,92347,93678,1332,-,PVP01_0004370
Transfer.PvP01_00_11.final,96436,98218,1783,-,PVP01_0004380
Transfer.PvP01_00_11.final,102560,103871,1312,-,PVP01_0004390
Transfer.PvP01_00_11.final,107478,108762,1285,-,PVP01_0004400
Transfer.PvP01_00_11.final,112466,114064,1599,+,PVP01_0004410
Transfer.PvP01_00_12.final,3689,4884,1196,-,PVP01_0004420
Transfer.PvP01_00_12.final,8137,9502,1366,-,PVP01_0004430
Transfer.PvP01_00_12.final,13176,14790,1615,-,PVP01_0004440
Transfer.PvP01_00_12.final,16773,18044,1272,-,PVP01_0004450
Transfer.PvP01_00_12.final,23770,24910,1141,-,PVP01_0004460
Transfer.PvP01_00_12.final,26793,27562,770,-,PVP01_0004470
Transfer.PvP01_00_12.final,30095,31333,1239,+,PVP01_0004480
Transfer.PvP01_00_12.final,31975,32666,692,+,PVP01_0004490
Transfer.PvP01_00_12.final,33726,35004,1279,-,PVP01_0004500
Transfer.PvP01_00_12.final,42021,42922,902,+,PVP01_0004510
Transfer.PvP01_00_12.final,45055,45990,936,+,PVP01_0004520
Transfer.PvP01_00_12.final,48121,48956,836,+,PVP01_0004530
Transfer.PvP01_00_12.final,50771,51985,1215,-,PVP01_0004540
Transfer.PvP01_00_12.final,55046,56361,1316,-,PVP01_0004550
Transfer.PvP01_00_12.final,57845,59122,1278,-,PVP01_0004560
Transfer.PvP01_00_12.final,61282,63102,1821,-,PVP01_0004570
Transfer.PvP01_00_12.final,67490,68912,1423,-,PVP01_0004580
Transfer.PvP01_00_12.final,73144,74370,1227,-,PVP01_0004590
Transfer.PvP01_00_12.final,76913,78247,1335,-,PVP01_0004600
Transfer.PvP01_00_12.final,82040,83631,1592,-,PVP01_0004610
Transfer.PvP01_00_12.final,86284,88091,1808,-,PVP01_0004620
Transfer.PvP01_00_12.final,90457,91888,1432,-,PVP01_0004630
Transfer.PvP01_00_12.final,94976,96316,1341,-,PVP01_0004640
Transfer.PvP01_00_12.final,100007,101343,1337,-,PVP01_0004650
Transfer.PvP01_00_12.final,106544,108102,1559,-,PVP01_0004660
Transfer.PvP01_00_12.final,111908,113199,1292,-,PVP01_0004670
Transfer.PvP01_00_12.final,116827,117582,756,-,PVP01_0004680
Transfer.PvP01_00_13.final,344,1773,1430,+,PVP01_0004690
Transfer.PvP01_00_13.final,4998,6568,1571,+,PVP01_0004700
Transfer.PvP01_00_13.final,11141,12711,1571,+,PVP01_0004710
Transfer.PvP01_00_13.final,14292,15588,1297,+,PVP01_0004720
Transfer.PvP01_00_13.final,17820,19236,1417,+,PVP01_0004730
Transfer.PvP01_00_13.final,22220,23553,1334,+,PVP01_0004740
Transfer.PvP01_00_13.final,26663,28138,1476,+,PVP01_0004750
Transfer.PvP01_00_13.final,30536,32326,1791,+,PVP01_0004760
Transfer.PvP01_00_13.final,34395,35368,974,-,PVP01_0004770
Transfer.PvP01_00_13.final,38768,39799,1032,-,PVP01_0004780
Transfer.PvP01_00_13.final,43340,44226,887,-,PVP01_0004790
Transfer.PvP01_00_13.final,49480,50588,1109,+,PVP01_0004800
Transfer.PvP01_00_13.final,55382,56480,1099,+,PVP01_0004810
Transfer.PvP01_00_13.final,60039,61851,1813,+,PVP01_0004820
Transfer.PvP01_00_13.final,63444,64768,1325,+,PVP01_0004830
Transfer.PvP01_00_13.final,68757,70132,1376,+,PVP01_0004840
Transfer.PvP01_00_13.final,72029,73018,990,-,PVP01_0004850
Transfer.PvP01_00_13.final,75910,76893,984,-,PVP01_0004860
Transfer.PvP01_00_13.final,79079,79974,896,-,PVP01_0004870
Transfer.PvP01_00_13.final,87636,88911,1276,+,PVP01_0004880
Transfer.PvP01_00_13.final,91427,92752,1326,+,PVP01_0004890
Transfer.PvP01_00_13.final,94585,95510,926,-,PVP01_0004900
Transfer.PvP01_00_13.final,98092,99319,1228,-,PVP01_0004910
Transfer.PvP01_00_13.final,102536,105110,2575,-,PVP01_0004920
Transfer.PvP01_00_13.final,109963,111332,1370,+,PVP01_0004930
Transfer.PvP01_00_14.final,2,715,714,-,PVP01_0004940
Transfer.PvP01_00_14.final,1589,2880,1292,-,PVP01_0004950
Transfer.PvP01_00_14.final,4466,6152,1687,+,PVP01_0004960
Transfer.PvP01_00_14.final,8566,9429,864,-,PVP01_0004970
Transfer.PvP01_00_14.final,11520,12263,744,-,PVP01_0004980
Transfer.PvP01_00_14.final,16252,17488,1237,-,PVP01_0004990
Transfer.PvP01_00_14.final,19653,21217,1565,+,PVP01_0005000
Transfer.PvP01_00_14.final,24571,25844,1274,+,PVP01_0005010
Transfer.PvP01_00_14.final,26721,27999,1279,+,PVP01_0005020
Transfer.PvP01_00_14.final,32336,33484,1149,+,PVP01_0005030
Transfer.PvP01_00_14.final,36767,37988,1222,+,PVP01_0005040
Transfer.PvP01_00_14.final,39505,40120,616,-,PVP01_0005050
Transfer.PvP01_00_14.final,42600,43504,905,-,PVP01_0005060
Transfer.PvP01_00_14.final,46011,46982,972,-,PVP01_0005070
Transfer.PvP01_00_14.final,50174,51156,983,-,PVP01_0005080
Transfer.PvP01_00_14.final,53430,54356,927,-,PVP01_0005090
Transfer.PvP01_00_14.final,58298,59162,865,-,PVP01_0005100
Transfer.PvP01_00_14.final,62166,62759,594,-,PVP01_0005110
Transfer.PvP01_00_14.final,65517,66517,1001,-,PVP01_0005120
Transfer.PvP01_00_14.final,70121,70978,858,-,PVP01_0005130
Transfer.PvP01_00_14.final,72817,73801,985,-,PVP01_0005140
Transfer.PvP01_00_14.final,77210,78080,871,-,PVP01_0005150
Transfer.PvP01_00_14.final,81086,83046,1961,-,PVP01_0005160
Transfer.PvP01_00_14.final,85131,86733,1603,+,PVP01_0005170
Transfer.PvP01_00_14.final,90237,91461,1225,+,PVP01_0005180
Transfer.PvP01_00_14.final,95684,97042,1359,+,PVP01_0005190
Transfer.PvP01_00_14.final,99665,101402,1738,+,PVP01_0005200
Transfer.PvP01_00_15.final,245,1158,914,-,PVP01_0005210
Transfer.PvP01_00_15.final,6406,8515,2110,-,PVP01_0005220
Transfer.PvP01_00_15.final,10529,11349,821,-,PVP01_0005230
Transfer.PvP01_00_15.final,11972,13251,1280,-,PVP01_0005240
Transfer.PvP01_00_15.final,16773,18071,1299,-,PVP01_0005250
Transfer.PvP01_00_15.final,21541,22754,1214,-,PVP01_0005260
Transfer.PvP01_00_15.final,24561,26176,1616,-,PVP01_0005270
Transfer.PvP01_00_15.final,30132,31457,1326,-,PVP01_0005280
Transfer.PvP01_00_15.final,36222,37869,1648,-,PVP01_0005290
Transfer.PvP01_00_15.final,38144,38984,841,-,PVP01_0005300
Transfer.PvP01_00_15.final,42313,43326,1014,-,PVP01_0005310
Transfer.PvP01_00_15.final,46063,47077,1015,-,PVP01_0005320
Transfer.PvP01_00_15.final,49948,51598,1651,-,PVP01_0005330
Transfer.PvP01_00_15.final,54232,55636,1405,-,PVP01_0005340
Transfer.PvP01_00_15.final,57782,57961,180,+,PVP01_0005350
Transfer.PvP01_00_15.final,61256,62189,934,+,PVP01_0005360
Transfer.PvP01_00_15.final,64812,65781,970,+,PVP01_0005370
Transfer.PvP01_00_15.final,69072,69979,908,+,PVP01_0005380
Transfer.PvP01_00_15.final,74475,75748,1274,+,PVP01_0005390
Transfer.PvP01_00_15.final,78225,78626,402,-,PVP01_0005400
Transfer.PvP01_00_15.final,78770,80293,1524,-,PVP01_0005410
Transfer.PvP01_00_15.final,82746,84353,1608,-,PVP01_0005420
Transfer.PvP01_00_15.final,86636,88184,1549,+,PVP01_0005430
Transfer.PvP01_00_15.final,89735,90715,981,+,PVP01_0005440
Transfer.PvP01_00_15.final,92665,93544,880,+,PVP01_0005450
Transfer.PvP01_00_15.final,96725,98239,1515,+,PVP01_0005460
Transfer.PvP01_00_16.final,216,992,777,+,PVP01_0005470
Transfer.PvP01_00_16.final,3260,3928,669,+,PVP01_0005480
Transfer.PvP01_00_16.final,7781,8410,630,+,PVP01_0005490
Transfer.PvP01_00_16.final,9944,11110,1167,-,PVP01_0005500
Transfer.PvP01_00_16.final,14772,15979,1208,-,PVP01_0005510
Transfer.PvP01_00_16.final,19034,20366,1333,-,PVP01_0005520
Transfer.PvP01_00_16.final,23812,25441,1630,-,PVP01_0005530
Transfer.PvP01_00_16.final,26337,26949,613,+,PVP01_0005540
Transfer.PvP01_00_16.final,31635,33299,1665,-,PVP01_0005550
Transfer.PvP01_00_16.final,34686,35567,882,+,PVP01_0005560
Transfer.PvP01_00_16.final,38154,40201,2048,+,PVP01_0005570
Transfer.PvP01_00_16.final,43376,44391,1016,+,PVP01_0005580
Transfer.PvP01_00_16.final,47753,48690,938,+,PVP01_0005590
Transfer.PvP01_00_16.final,50565,51419,855,+,PVP01_0005600
Transfer.PvP01_00_16.final,54950,55885,936,+,PVP01_0005610
Transfer.PvP01_00_16.final,58443,59445,1003,+,PVP01_0005620
Transfer.PvP01_00_16.final,62156,63370,1215,-,PVP01_0005630
Transfer.PvP01_00_16.final,66603,67943,1341,-,PVP01_0005640
Transfer.PvP01_00_16.final,74206,75819,1614,-,PVP01_0005650
Transfer.PvP01_00_16.final,77826,78625,800,-,PVP01_0005660
Transfer.PvP01_00_16.final,79881,80672,792,-,PVP01_0005670
Transfer.PvP01_00_16.final,81059,82353,1295,-,PVP01_0005680
Transfer.PvP01_00_16.final,84602,86081,1480,-,PVP01_0005690
Transfer.PvP01_00_16.final,94319,95157,839,+,PVP01_0005700
Transfer.PvP01_00_17.final,161,3686,3526,-,PVP01_0005710
Transfer.PvP01_00_17.final,7315,10391,3077,-,PVP01_0005720
Transfer.PvP01_00_17.final,12455,12864,410,-,PVP01_0005730
Transfer.PvP01_00_17.final,14940,16534,1595,+,PVP01_0005740
Transfer.PvP01_00_17.final,22476,23764,1289,-,PVP01_0005750
Transfer.PvP01_00_17.final,25941,27153,1213,-,PVP01_0005760
Transfer.PvP01_00_17.final,29540,30792,1253,-,PVP01_0005770
Transfer.PvP01_00_17.final,33225,34380,1156,-,PVP01_0005780
Transfer.PvP01_00_17.final,36229,38024,1796,-,PVP01_0005790
Transfer.PvP01_00_17.final,41674,43208,1535,+,PVP01_0005800
Transfer.PvP01_00_17.final,48579,49081,503,+,PVP01_0005810
Transfer.PvP01_00_17.final,51173,52172,1000,+,PVP01_0005820
Transfer.PvP01_00_17.final,54289,54698,410,-,PVP01_0005825
Transfer.PvP01_00_17.final,57012,58445,1434,-,PVP01_0005830
Transfer.PvP01_00_17.final,59596,61222,1627,-,PVP01_0005840
Transfer.PvP01_00_17.final,61466,62270,805,-,PVP01_0005850
Transfer.PvP01_00_17.final,65309,66801,1493,-,PVP01_0005860
Transfer.PvP01_00_17.final,68596,70429,1834,-,PVP01_0005870
Transfer.PvP01_00_17.final,74525,75649,1125,-,PVP01_0005880
Transfer.PvP01_00_17.final,79975,81536,1562,-,PVP01_0005890
Transfer.PvP01_00_17.final,84874,86090,1217,-,PVP01_0005900
Transfer.PvP01_00_17.final,88906,90239,1334,-,PVP01_0005910
Transfer.PvP01_00_18.final,836,1172,337,-,PVP01_0005920
Transfer.PvP01_00_18.final,3011,4768,1758,-,PVP01_0005930
Transfer.PvP01_00_18.final,5340,6981,1642,-,PVP01_0005940
Transfer.PvP01_00_18.final,13155,14863,1709,+,PVP01_0005950
Transfer.PvP01_00_18.final,16875,17599,725,+,PVP01_0005960
Transfer.PvP01_00_18.final,21137,22052,916,+,PVP01_0005970
Transfer.PvP01_00_18.final,25676,26634,959,+,PVP01_0005980
Transfer.PvP01_00_18.final,29874,30838,965,+,PVP01_0005990
Transfer.PvP01_00_18.final,32970,34762,1793,-,PVP01_0006000
Transfer.PvP01_00_18.final,37743,39054,1312,-,PVP01_0006010
Transfer.PvP01_00_18.final,43626,44558,933,-,PVP01_0006020
Transfer.PvP01_00_18.final,48498,49699,1202,-,PVP01_0006030
Transfer.PvP01_00_18.final,53156,54483,1328,-,PVP01_0006040
Transfer.PvP01_00_18.final,63537,65176,1640,-,PVP01_0006050
Transfer.PvP01_00_18.final,68266,69839,1574,-,PVP01_0006060
Transfer.PvP01_00_18.final,73062,74462,1401,-,PVP01_0006070
Transfer.PvP01_00_18.final,76245,77507,1263,-,PVP01_0006080
Transfer.PvP01_00_18.final,79430,80556,1127,-,PVP01_0006090
Transfer.PvP01_00_18.final,82691,84126,1436,-,PVP01_0006100
Transfer.PvP01_00_18.final,86565,87867,1303,-,PVP01_0006110
Transfer.PvP01_00_19.final,930,1913,984,-,PVP01_0006120
Transfer.PvP01_00_19.final,8537,9833,1297,+,PVP01_0006130
Transfer.PvP01_00_19.final,12267,13758,1492,+,PVP01_0006140
Transfer.PvP01_00_19.final,14466,15676,1211,+,PVP01_0006150
Transfer.PvP01_00_19.final,17490,18367,878,-,PVP01_0006160
Transfer.PvP01_00_19.final,21144,22080,937,-,PVP01_0006170
Transfer.PvP01_00_19.final,24918,25706,789,-,PVP01_0006180
Transfer.PvP01_00_19.final,29304,30278,975,-,PVP01_0006190
Transfer.PvP01_00_19.final,32646,33621,976,-,PVP01_0006200
Transfer.PvP01_00_19.final,36688,37615,928,-,PVP01_0006210
Transfer.PvP01_00_19.final,39571,40559,989,-,PVP01_0006220
Transfer.PvP01_00_19.final,43386,44353,968,-,PVP01_0006230
Transfer.PvP01_00_19.final,46434,47399,966,-,PVP01_0006240
Transfer.PvP01_00_19.final,50035,51025,991,-,PVP01_0006250
Transfer.PvP01_00_19.final,54372,54967,596,-,PVP01_0006260
Transfer.PvP01_00_19.final,57892,59132,1241,+,PVP01_0006270
Transfer.PvP01_00_19.final,62879,64468,1590,+,PVP01_0006280
Transfer.PvP01_00_19.final,68680,70087,1408,+,PVP01_0006290
Transfer.PvP01_00_19.final,74267,75603,1337,+,PVP01_0006300
Transfer.PvP01_00_19.final,78875,80309,1435,+,PVP01_0006310
Transfer.PvP01_00_19.final,82368,83466,1099,-,PVP01_0006320
Transfer.PvP01_00_19.final,85200,86064,865,-,PVP01_0006330
Transfer.PvP01_00_20.final,186,701,516,+,PVP01_0006340
Transfer.PvP01_00_20.final,3087,4074,988,-,PVP01_0006350
Transfer.PvP01_00_20.final,12148,13427,1280,+,PVP01_0006360
Transfer.PvP01_00_20.final,16854,18156,1303,+,PVP01_0006370
Transfer.PvP01_00_20.final,20578,21879,1302,+,PVP01_0006380
Transfer.PvP01_00_20.final,23993,25138,1146,+,PVP01_0006390
Transfer.PvP01_00_20.final,27049,28082,1034,+,PVP01_0006400
Transfer.PvP01_00_20.final,30363,32028,1666,+,PVP01_0006410
Transfer.PvP01_00_20.final,35884,37220,1337,+,PVP01_0006420
Transfer.PvP01_00_20.final,40474,41520,1047,+,PVP01_0006430
Transfer.PvP01_00_20.final,46193,47541,1349,+,PVP01_0006440
Transfer.PvP01_00_20.final,49812,50670,859,-,PVP01_0006450
Transfer.PvP01_00_20.final,55833,56941,1109,+,PVP01_0006460
Transfer.PvP01_00_20.final,61763,62854,1092,+,PVP01_0006470
Transfer.PvP01_00_20.final,66227,67423,1197,+,PVP01_0006480
Transfer.PvP01_00_20.final,69099,69669,571,-,PVP01_0006490
Transfer.PvP01_00_21.final,1,876,876,-,PVP01_0006500
Transfer.PvP01_00_21.final,2912,4369,1458,+,PVP01_0006510
Transfer.PvP01_00_21.final,8159,9144,986,+,PVP01_0006520
Transfer.PvP01_00_21.final,13455,14138,684,+,PVP01_0006530
Transfer.PvP01_00_21.final,18436,19014,579,+,PVP01_0006540
Transfer.PvP01_00_21.final,22584,23457,874,+,PVP01_0006550
Transfer.PvP01_00_21.final,26910,27911,1002,+,PVP01_0006560
Transfer.PvP01_00_21.final,30699,32003,1305,-,PVP01_0006570
Transfer.PvP01_00_21.final,34880,36177,1298,-,PVP01_0006580
Transfer.PvP01_00_21.final,39739,41788,2050,-,PVP01_0006590
Transfer.PvP01_00_21.final,46787,47943,1157,-,PVP01_0006600
Transfer.PvP01_00_21.final,49934,51232,1299,-,PVP01_0006610
Transfer.PvP01_00_21.final,56719,57333,615,+,PVP01_0006620
Transfer.PvP01_00_21.final,60419,61408,990,+,PVP01_0006630
Transfer.PvP01_00_21.final,64625,65865,1241,-,PVP01_0006640
Transfer.PvP01_00_22.final,2490,3670,1181,-,PVP01_0006650
Transfer.PvP01_00_22.final,5111,5888,778,-,PVP01_0006660
Transfer.PvP01_00_22.final,7688,8867,1180,-,PVP01_0006670
Transfer.PvP01_00_22.final,15159,16793,1635,-,PVP01_0006680
Transfer.PvP01_00_22.final,19881,20557,677,-,PVP01_0006690
Transfer.PvP01_00_22.final,23798,25205,1408,-,PVP01_0006700
Transfer.PvP01_00_22.final,28275,29666,1392,-,PVP01_0006710
Transfer.PvP01_00_22.final,32243,33219,977,-,PVP01_0006720
Transfer.PvP01_00_22.final,35597,36091,495,-,PVP01_0006730
Transfer.PvP01_00_22.final,37978,38373,396,-,PVP01_0006740
Transfer.PvP01_00_22.final,39776,41362,1587,-,PVP01_0006750
Transfer.PvP01_00_22.final,45209,46400,1192,+,PVP01_0006760
Transfer.PvP01_00_22.final,47274,49071,1798,+,PVP01_0006770
Transfer.PvP01_00_22.final,50856,51758,903,+,PVP01_0006780
Transfer.PvP01_00_22.final,55977,56710,734,+,PVP01_0006790
Transfer.PvP01_00_22.final,59473,60938,1466,+,PVP01_0006800
Transfer.PvP01_00_23.final,2213,3851,1639,+,PVP01_0006810
Transfer.PvP01_00_23.final,6181,7266,1086,+,PVP01_0006820
Transfer.PvP01_00_23.final,9216,10352,1137,+,PVP01_0006830
Transfer.PvP01_00_23.final,13511,14793,1283,+,PVP01_0006840
Transfer.PvP01_00_23.final,17634,18917,1284,+,PVP01_0006850
Transfer.PvP01_00_23.final,22507,24055,1549,+,PVP01_0006860
Transfer.PvP01_00_23.final,26534,27860,1327,+,PVP01_0006870
Transfer.PvP01_00_23.final,31613,32952,1340,+,PVP01_0006880
Transfer.PvP01_00_23.final,35861,37308,1448,+,PVP01_0006890
Transfer.PvP01_00_23.final,39205,41012,1808,+,PVP01_0006900
Transfer.PvP01_00_23.final,42863,44175,1313,-,PVP01_0006910
Transfer.PvP01_00_23.final,47756,48703,948,-,PVP01_0006920
Transfer.PvP01_00_23.final,51901,53427,1527,-,PVP01_0006930
Transfer.PvP01_00_23.final,55412,57002,1591,+,PVP01_0006940
Transfer.PvP01_00_23.final,57902,58072,171,+,PVP01_0006950
Transfer.PvP01_00_23.final,61515,62799,1285,+,PVP01_0006960
Transfer.PvP01_00_24.final,3926,5338,1413,+,PVP01_0006970
Transfer.PvP01_00_24.final,9216,10519,1304,+,PVP01_0006980
Transfer.PvP01_00_24.final,13609,15281,1673,+,PVP01_0006990
Transfer.PvP01_00_24.final,17045,18305,1261,-,PVP01_0007000
Transfer.PvP01_00_24.final,22822,23729,908,-,PVP01_0007010
Transfer.PvP01_00_24.final,26988,28005,1018,-,PVP01_0007020
Transfer.PvP01_00_24.final,31375,32214,840,-,PVP01_0007030
Transfer.PvP01_00_24.final,37809,38907,1099,+,PVP01_0007040
Transfer.PvP01_00_24.final,41836,42745,910,-,PVP01_0007050
Transfer.PvP01_00_24.final,46320,47331,1012,-,PVP01_0007060
Transfer.PvP01_00_24.final,50847,51763,917,-,PVP01_0007070
Transfer.PvP01_00_24.final,54450,55758,1309,-,PVP01_0007080
Transfer.PvP01_00_24.final,60454,61480,1027,+,PVP01_0007090
Transfer.PvP01_00_24.final,63590,64114,525,-,PVP01_0007100
Transfer.PvP01_00_25.final,1867,3312,1446,+,PVP01_0007110
Transfer.PvP01_00_25.final,6051,6751,701,+,PVP01_0007120
Transfer.PvP01_00_25.final,7982,8782,801,+,PVP01_0007130
Transfer.PvP01_00_25.final,11888,13030,1143,+,PVP01_0007140
Transfer.PvP01_00_25.final,15807,17277,1471,+,PVP01_0007150
Transfer.PvP01_00_25.final,21019,22724,1706,+,PVP01_0007160
Transfer.PvP01_00_25.final,27846,29161,1316,+,PVP01_0007170
Transfer.PvP01_00_25.final,32221,33443,1223,+,PVP01_0007180
Transfer.PvP01_00_25.final,37577,38589,1013,-,PVP01_0007190
Transfer.PvP01_00_25.final,41742,42753,1012,-,PVP01_0007200
Transfer.PvP01_00_25.final,46308,47169,862,-,PVP01_0007210
Transfer.PvP01_00_25.final,50476,52706,2231,-,PVP01_0007220
Transfer.PvP01_00_25.final,54564,56184,1621,+,PVP01_0007230
Transfer.PvP01_00_26.final,2613,4101,1489,-,PVP01_0007240
Transfer.PvP01_00_26.final,7355,7970,616,-,PVP01_0007250
Transfer.PvP01_00_26.final,10493,11382,890,-,PVP01_0007260
Transfer.PvP01_00_26.final,13861,14825,965,-,PVP01_0007270
Transfer.PvP01_00_26.final,17424,18340,917,-,PVP01_0007280
Transfer.PvP01_00_26.final,21303,23285,1983,-,PVP01_0007290
Transfer.PvP01_00_26.final,26666,28700,2035,+,PVP01_0007300
Transfer.PvP01_00_26.final,32035,33327,1293,+,PVP01_0007310
Transfer.PvP01_00_26.final,39735,40699,965,+,PVP01_0007320
Transfer.PvP01_00_26.final,45473,46647,1175,+,PVP01_0007330
Transfer.PvP01_00_26.final,50067,51895,1829,+,PVP01_0007340
Transfer.PvP01_00_26.final,56517,57857,1341,+,PVP01_0007350
Transfer.PvP01_00_27.final,3848,4737,890,+,PVP01_0007360
Transfer.PvP01_00_27.final,7811,8682,872,+,PVP01_0007370
Transfer.PvP01_00_27.final,10962,11831,870,+,PVP01_0007380
Transfer.PvP01_00_27.final,13303,14519,1217,-,PVP01_0007390
Transfer.PvP01_00_27.final,17587,18914,1328,-,PVP01_0007400
Transfer.PvP01_00_27.final,22113,23741,1629,-,PVP01_0007410
Transfer.PvP01_00_27.final,26976,28322,1347,-,PVP01_0007420
Transfer.PvP01_00_27.final,31984,33614,1631,-,PVP01_0007430
Transfer.PvP01_00_27.final,37027,38233,1207,-,PVP01_0007440
Transfer.PvP01_00_27.final,41301,42612,1312,-,PVP01_0007450
Transfer.PvP01_00_27.final,47970,49395,1426,-,PVP01_0007460
Transfer.PvP01_00_27.final,52577,54181,1605,-,PVP01_0007470
Transfer.PvP01_00_28.final,506,1427,922,+,PVP01_0007480
Transfer.PvP01_00_28.final,1971,2566,596,+,PVP01_0007490
Transfer.PvP01_00_28.final,5052,6242,1191,-,PVP01_0007500
Transfer.PvP01_00_28.final,9218,10375,1158,-,PVP01_0007510
Transfer.PvP01_00_28.final,13333,14610,1278,-,PVP01_0007520
Transfer.PvP01_00_28.final,18687,19224,538,-,PVP01_0007530
